<<<<<<< HEAD
calorie requirement,average sleep duration,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species_adelie,species_chinstrap,species_gentoo,gender_female,gender_male
0.12103980503655565,0.42857142857142855,0.18478260869565216,0.017543859649122806,0.9321266968325792,0.7139165743816906,0.0,0.0,1.0,0.0,1.0
0.12212293528296778,0.7142857142857143,0.9456521739130435,0.03508771929824561,0.8416289592760181,0.6077888519748985,1.0,0.0,0.0,0.0,1.0
0.12618467370701328,0.14285714285714285,0.07608695652173914,0.03508771929824561,0.7963800904977375,0.48320413436692505,1.0,0.0,0.0,1.0,0.0
0.13187110750067696,0.7142857142857143,0.06521739130434782,0.05263157894736842,0.8371040723981901,0.4739756367663344,1.0,0.0,0.0,1.0,0.0
0.13268345518548605,0.2857142857142857,0.07608695652173914,0.043859649122807015,0.8144796380090498,0.5570321151716501,1.0,0.0,0.0,0.0,1.0
0.13349580287029517,0.7142857142857143,0.08695652173913043,0.03508771929824561,0.8280542986425339,0.46474713916574384,1.0,0.0,0.0,1.0,0.0
0.1345789331167073,0.8571428571428571,0.13043478260869565,0.008771929824561403,0.9321266968325792,0.5939461055740125,0.0,0.0,1.0,0.0,1.0
0.1348497156783103,0.8571428571428571,0.1956521739130435,0.043859649122807015,0.8597285067873304,0.46474713916574384,0.0,1.0,0.0,1.0,0.0
0.13836988897914973,0.42857142857142855,0.21739130434782608,0.06140350877192982,0.8823529411764706,0.6770025839793282,0.0,1.0,0.0,0.0,1.0
0.1389114541023558,0.7142857142857143,0.03260869565217391,0.05263157894736842,0.8099547511312217,0.5385751199704688,1.0,0.0,0.0,1.0,0.0
0.13918223666395885,0.5714285714285714,0.14130434782608695,0.0,0.8959276018099548,0.6124031007751938,0.0,0.0,1.0,1.0,0.0
0.14432710533441645,0.2857142857142857,0.15217391304347827,0.02631578947368421,0.8099547511312217,0.5108896271686969,0.0,1.0,0.0,1.0,0.0
0.14513945301922557,0.8571428571428571,0.14130434782608695,0.043859649122807015,0.8461538461538461,0.6077888519748985,0.0,0.0,1.0,0.0,1.0
0.1502843216896832,0.7142857142857143,0.07608695652173914,0.07017543859649122,0.8416289592760181,0.6031746031746031,1.0,0.0,0.0,0.0,1.0
0.1505551042512862,0.7142857142857143,0.09782608695652174,0.043859649122807015,0.8642533936651584,0.5754891103728313,1.0,0.0,0.0,0.0,1.0
0.15651232060655293,0.2857142857142857,0.20652173913043478,0.02631578947368421,0.9502262443438914,0.9446290143964563,0.0,0.0,1.0,0.0,1.0
0.15732466829136205,0.5714285714285714,0.16304347826086957,0.008771929824561403,0.9140271493212669,0.7093023255813954,0.0,0.0,1.0,1.0,0.0
0.15922014622258326,0.2857142857142857,0.03260869565217391,0.03508771929824561,0.8144796380090498,0.5201181247692875,1.0,0.0,0.0,1.0,0.0
0.1643650148930409,0.2857142857142857,0.11956521739130435,0.043859649122807015,0.8687782805429864,0.46474713916574384,0.0,1.0,0.0,1.0,0.0
0.17167614405632278,0.14285714285714285,0.5434782608695652,0.043859649122807015,0.7692307692307693,0.5016611295681063,1.0,0.0,0.0,0.0,1.0
0.17492553479555917,0.0,0.21739130434782608,0.03508771929824561,0.9864253393665159,0.8338870431893688,0.0,0.0,1.0,0.0,1.0
0.17546709991876522,0.0,0.05434782608695652,0.043859649122807015,0.7420814479638009,0.46474713916574384,1.0,0.0,0.0,1.0,0.0
0.17709179528838342,0.0,0.03260869565217391,0.02631578947368421,0.8371040723981901,0.4555186415651532,1.0,0.0,0.0,1.0,0.0
0.1800704034660168,0.14285714285714285,0.14130434782608695,0.043859649122807015,0.8461538461538461,0.020302694721299374,1.0,0.0,0.0,0.0,1.0
0.19712970484700784,0.5714285714285714,0.15217391304347827,0.017543859649122806,0.9276018099547512,0.778516057585825,0.0,0.0,1.0,0.0,1.0
0.2049823991334958,1.0,0.18478260869565216,0.05263157894736842,0.9140271493212669,0.630860095976375,0.0,1.0,0.0,0.0,1.0
0.21093961548876253,0.42857142857142855,0.043478260869565216,0.043859649122807015,0.8099547511312217,0.48320413436692505,1.0,0.0,0.0,1.0,0.0
0.21121039805036557,0.0,0.10869565217391304,0.03508771929824561,0.8009049773755657,0.4555186415651532,0.0,1.0,0.0,1.0,0.0
0.21391822366639587,0.8571428571428571,0.14130434782608695,0.043859649122807015,0.07692307692307693,0.48320413436692505,1.0,0.0,0.0,0.0,1.0
0.21527213647441104,0.8571428571428571,0.043478260869565216,0.043859649122807015,0.8009049773755657,0.5385751199704688,1.0,0.0,0.0,1.0,0.0
0.21554291903601408,0.14285714285714285,0.09782608695652174,0.043859649122807015,0.8235294117647058,0.584717607973422,1.0,0.0,0.0,0.0,1.0
0.21960465746005958,0.2857142857142857,0.043478260869565216,0.03508771929824561,0.8009049773755657,0.5201181247692875,1.0,0.0,0.0,1.0,0.0
0.21960465746005958,0.42857142857142855,0.18478260869565216,0.043859649122807015,0.8371040723981901,0.5016611295681063,0.0,1.0,0.0,0.0,1.0
0.2223124830760899,1.0,0.18478260869565216,0.017543859649122806,0.9366515837104072,0.9169435215946844,0.0,0.0,1.0,0.0,1.0
0.22474952613051719,0.7142857142857143,0.06521739130434782,0.03508771929824561,0.7737556561085973,0.42321889996308604,1.0,0.0,0.0,1.0,0.0
0.22691578662334147,1.0,0.1956521739130435,0.05263157894736842,0.8280542986425339,0.5385751199704688,0.0,1.0,0.0,0.0,1.0
0.23503926347143245,0.14285714285714285,0.21739130434782608,0.017543859649122806,0.9547511312217195,0.8431155407899594,0.0,0.0,1.0,0.0,1.0
0.23612239371784458,0.42857142857142855,0.05434782608695652,0.03508771929824561,0.8190045248868778,0.4555186415651532,1.0,0.0,0.0,1.0,0.0
0.24343352288112646,0.5714285714285714,0.1956521739130435,0.02631578947368421,0.995475113122172,0.8892580287929125,0.0,0.0,1.0,0.0,1.0
0.24343352288112646,0.8571428571428571,0.07608695652173914,0.06140350877192982,0.8144796380090498,0.5108896271686969,1.0,0.0,0.0,0.0,1.0
0.2469536961819659,0.0,0.07608695652173914,0.05263157894736842,0.7873303167420814,0.6954595791805094,1.0,0.0,0.0,0.0,1.0
0.24749526130517194,0.5714285714285714,0.1956521739130435,0.06140350877192982,0.8461538461538461,0.44629014396456257,0.0,1.0,0.0,0.0,1.0
0.24911995667479014,0.5714285714285714,0.14130434782608695,0.03508771929824561,0.8144796380090498,0.497046880767811,0.0,1.0,0.0,1.0,0.0
0.25318169509883565,1.0,0.10869565217391304,0.03508771929824561,0.8416289592760181,0.7046880767811,1.0,0.0,0.0,0.0,1.0
0.25318169509883565,0.8571428571428571,0.22826086956521738,0.05263157894736842,0.8823529411764706,0.6677740863787376,0.0,1.0,0.0,0.0,1.0
0.2553479555916599,1.0,0.20652173913043478,0.05263157894736842,0.8280542986425339,0.5108896271686969,0.0,1.0,0.0,0.0,1.0
0.256431085838072,0.2857142857142857,0.15217391304347827,0.017543859649122806,0.9276018099547512,0.7692875599852345,0.0,0.0,1.0,0.0,1.0
0.25670186839967507,0.2857142857142857,0.10869565217391304,0.0,0.9276018099547512,0.7600590623846438,0.0,0.0,1.0,1.0,0.0
0.2594096940157054,0.5714285714285714,0.16304347826086957,0.008771929824561403,0.9276018099547512,0.8338870431893688,0.0,0.0,1.0,0.0,1.0
0.26157595450852966,0.2857142857142857,0.16304347826086957,0.0,0.9321266968325792,0.7093023255813954,0.0,0.0,1.0,0.0,1.0
0.27078256160303277,0.5714285714285714,0.17391304347826086,0.017543859649122806,0.8959276018099548,0.8246585455887782,0.0,0.0,1.0,0.0,1.0
0.27484430002707827,1.0,0.043478260869565216,0.03508771929824561,0.8371040723981901,0.4509043927648579,1.0,0.0,0.0,1.0,0.0
0.2783644733279177,0.5714285714285714,0.07608695652173914,0.06140350877192982,0.8190045248868778,0.5570321151716501,1.0,0.0,0.0,1.0,0.0
0.2799891686975359,0.5714285714285714,0.06521739130434782,0.043859649122807015,0.7918552036199095,0.5662606127722407,1.0,0.0,0.0,0.0,1.0
0.28107229894394803,0.8571428571428571,0.21739130434782608,0.03508771929824561,0.995475113122172,0.8615725359911407,0.0,0.0,1.0,0.0,1.0
0.2910912537232602,0.2857142857142857,0.18478260869565216,0.05263157894736842,0.9049773755656109,0.5662606127722407,0.0,1.0,0.0,0.0,1.0
0.29298673165448147,1.0,0.15217391304347827,0.008771929824561403,0.9049773755656109,0.7323735695828719,0.0,0.0,1.0,1.0,0.0
0.29406986190089357,0.42857142857142855,0.043478260869565216,0.02631578947368421,0.7737556561085973,0.36323366555924697,1.0,0.0,0.0,1.0,0.0
0.3000270782561603,0.7142857142857143,0.532608695652174,0.03508771929824561,0.07692307692307693,0.46474713916574384,1.0,0.0,0.0,1.0,0.0
0.3008394259409694,0.2857142857142857,0.021739130434782608,0.07017543859649122,0.8506787330316742,0.6493170911775563,1.0,0.0,0.0,0.0,1.0
0.30760898998104524,0.14285714285714285,0.08695652173913043,0.043859649122807015,0.8054298642533937,0.630860095976375,1.0,0.0,0.0,0.0,1.0
0.3100460330354725,0.14285714285714285,0.20652173913043478,0.05263157894736842,0.8506787330316742,0.5201181247692875,0.0,1.0,0.0,0.0,1.0
0.3103168155970755,0.0,0.043478260869565216,0.03508771929824561,0.8144796380090498,0.4739756367663344,1.0,0.0,0.0,1.0,0.0
0.3116707284050907,0.0,0.14130434782608695,0.008771929824561403,0.9140271493212669,0.7969730527870063,0.0,0.0,1.0,1.0,0.0
0.31248307608989984,0.7142857142857143,0.05434782608695652,0.043859649122807015,0.8280542986425339,0.3770764119601329,1.0,0.0,0.0,1.0,0.0
0.31248307608989984,0.7142857142857143,0.13043478260869565,0.03508771929824561,0.9457013574660633,0.8062015503875969,0.0,0.0,1.0,0.0,1.0
0.31302464121310586,0.42857142857142855,0.18478260869565216,0.017543859649122806,0.9321266968325792,0.7462163159837578,0.0,0.0,1.0,0.0,1.0
0.3149201191443271,0.5714285714285714,0.0,0.017543859649122806,0.8054298642533937,0.40014765596160945,1.0,0.0,0.0,1.0,0.0
0.3154616842675332,0.8571428571428571,0.14130434782608695,0.043859649122807015,0.8416289592760181,0.004798818752307124,1.0,0.0,0.0,1.0,0.0
0.32223124830760896,0.14285714285714285,0.09782608695652174,0.06140350877192982,0.832579185520362,0.4924326319675157,1.0,0.0,0.0,0.0,1.0
0.32250203086921203,0.5714285714285714,0.09782608695652174,0.043859649122807015,0.8099547511312217,0.4509043927648579,1.0,0.0,0.0,0.0,1.0
0.32520985648524237,0.0,0.1956521739130435,0.05263157894736842,0.9049773755656109,0.5939461055740125,0.0,1.0,0.0,0.0,1.0
0.32629298673165447,0.8571428571428571,0.10869565217391304,0.0,0.9049773755656109,0.6031746031746031,0.0,0.0,1.0,1.0,0.0
0.3281884646628757,0.7142857142857143,0.08695652173913043,0.05263157894736842,0.8552036199095022,0.5754891103728313,1.0,0.0,0.0,0.0,1.0
0.3284592472244787,0.0,0.043478260869565216,0.043859649122807015,0.8280542986425339,0.48320413436692505,1.0,0.0,0.0,1.0,0.0
0.3287300297860818,0.7142857142857143,0.17391304347826086,0.02631578947368421,0.995475113122172,0.9077150239940938,0.0,0.0,1.0,0.0,1.0
0.3295423774708909,0.42857142857142855,0.09782608695652174,0.05263157894736842,0.8506787330316742,0.658545588778147,1.0,0.0,0.0,0.0,1.0
0.3322502030869212,0.7142857142857143,0.05434782608695652,0.06140350877192982,0.8552036199095022,0.5339608711701735,1.0,0.0,0.0,0.0,1.0
0.33549959382615757,0.7142857142857143,0.15217391304347827,1.0,0.9276018099547512,0.7877445551864156,0.0,0.0,1.0,0.0,1.0
0.3363119415109667,0.42857142857142855,0.16304347826086957,0.02631578947368421,0.8552036199095022,0.5570321151716501,0.0,1.0,0.0,1.0,0.0
0.338748984565394,0.42857142857142855,0.10869565217391304,0.05263157894736842,0.8371040723981901,0.5754891103728313,1.0,0.0,0.0,0.0,1.0
0.3438938532358516,0.14285714285714285,0.043478260869565216,0.05263157894736842,0.8280542986425339,0.4739756367663344,1.0,0.0,0.0,1.0,0.0
0.347414026536691,0.2857142857142857,0.10869565217391304,0.0,0.918552036199095,0.7508305647840532,0.0,0.0,1.0,1.0,0.0
0.35418359057676685,0.42857142857142855,0.06521739130434782,0.07017543859649122,0.8190045248868778,0.5385751199704688,1.0,0.0,0.0,0.0,1.0
0.3547251556999729,0.2857142857142857,0.043478260869565216,0.043859649122807015,0.7963800904977375,0.4093761535622001,1.0,0.0,0.0,1.0,0.0
0.3577037638776063,0.7142857142857143,0.15217391304347827,0.043859649122807015,0.7601809954751131,0.43706164636397193,0.0,1.0,0.0,1.0,0.0
0.35797454643920934,0.5714285714285714,0.10869565217391304,0.043859649122807015,0.8416289592760181,0.5893318567737172,1.0,0.0,0.0,0.0,1.0
0.35797454643920934,0.5714285714285714,0.25,0.05263157894736842,0.8914027149321267,0.5754891103728313,0.0,1.0,0.0,0.0,1.0
0.35987002437043053,0.7142857142857143,0.16304347826086957,0.017543859649122806,0.9592760180995475,0.8062015503875969,0.0,0.0,1.0,0.0,1.0
0.36149471974004876,0.14285714285714285,0.11956521739130435,0.008771929824561403,0.03167420814479638,0.6862310815799187,0.0,0.0,1.0,1.0,0.0
0.3617655023016518,0.42857142857142855,0.07608695652173914,0.03508771929824561,0.7963800904977375,0.4924326319675157,1.0,0.0,0.0,1.0,0.0
0.3620362848632548,0.42857142857142855,0.17391304347826086,0.043859649122807015,0.9049773755656109,0.658545588778147,0.0,0.0,1.0,0.0,1.0
0.36257784998646087,0.2857142857142857,0.17391304347826086,0.03508771929824561,0.0,0.46474713916574384,0.0,1.0,0.0,0.0,1.0
0.3655564581640942,0.7142857142857143,0.22826086956521738,0.017543859649122806,0.9457013574660633,0.8523440383905501,0.0,0.0,1.0,0.0,1.0
0.3655564581640942,0.14285714285714285,0.1956521739130435,0.043859649122807015,0.9683257918552036,0.8246585455887782,0.0,0.0,1.0,0.0,1.0
0.3660980232873003,0.42857142857142855,0.1956521739130435,0.017543859649122806,0.9773755656108597,0.7969730527870063,0.0,0.0,1.0,0.0,1.0
0.36663958841050637,0.8571428571428571,0.03260869565217391,0.043859649122807015,0.8461538461538461,0.6124031007751938,1.0,0.0,0.0,0.0,1.0
0.36799350121852153,0.14285714285714285,0.021739130434782608,0.03508771929824561,0.8099547511312217,0.4278331487633813,1.0,0.0,0.0,1.0,0.0
0.3709721093961549,0.7142857142857143,0.11956521739130435,0.008771929824561403,0.9502262443438914,0.7046880767811,0.0,0.0,1.0,1.0,0.0
0.37232602220417005,0.42857142857142855,0.05434782608695652,0.05263157894736842,0.7873303167420814,0.5570321151716501,1.0,0.0,0.0,0.0,1.0
0.3753046303818034,1.0,0.07608695652173914,0.03508771929824561,0.7963800904977375,0.5385751199704688,1.0,0.0,0.0,1.0,0.0
0.3782832385594368,0.14285714285714285,0.15217391304347827,0.03508771929824561,0.8235294117647058,0.48320413436692505,0.0,1.0,0.0,1.0,0.0
0.3842404549147035,1.0,0.21739130434782608,0.05263157894736842,0.8461538461538461,0.5247323735695829,0.0,1.0,0.0,0.0,1.0
0.3845112374763065,0.2857142857142857,0.15217391304347827,0.008771929824561403,0.9366515837104072,0.7416020671834626,0.0,0.0,1.0,1.0,0.0
0.38613593284592473,0.8571428571428571,0.043478260869565216,0.05263157894736842,0.8144796380090498,0.5385751199704688,1.0,0.0,0.0,0.0,1.0
0.3934470620092066,0.42857142857142855,0.07608695652173914,0.043859649122807015,0.7873303167420814,0.4924326319675157,1.0,0.0,0.0,0.0,1.0
0.396967235310046,0.0,0.25,0.03508771929824561,0.9864253393665159,0.8708010335917312,0.0,0.0,1.0,0.0,1.0
0.39967506092607635,0.8571428571428571,0.21739130434782608,0.06140350877192982,0.9049773755656109,0.7231450719822813,0.0,1.0,0.0,0.0,1.0
0.4010289737340915,0.5714285714285714,0.6304347826086957,0.008771929824561403,0.8959276018099548,0.658545588778147,0.0,0.0,1.0,1.0,0.0
0.4031952342269158,0.8571428571428571,0.05434782608695652,0.05263157894736842,0.832579185520362,0.5293466223698782,1.0,0.0,0.0,0.0,1.0
0.405090712158137,0.8571428571428571,0.17391304347826086,0.02631578947368421,0.9592760180995475,0.9446290143964563,0.0,0.0,1.0,0.0,1.0
0.40779853777416736,1.0,0.11956521739130435,0.05263157894736842,0.8461538461538461,0.718530823181986,1.0,0.0,0.0,0.0,1.0
0.40779853777416736,0.14285714285714285,0.17391304347826086,0.008771929824561403,0.9502262443438914,0.8154300479881875,0.0,0.0,1.0,0.0,1.0
0.40834010289737344,0.42857142857142855,0.08695652173913043,0.043859649122807015,0.8959276018099548,0.630860095976375,1.0,0.0,0.0,0.0,1.0
0.40888166802057946,0.5714285714285714,0.1956521739130435,0.008771929824561403,0.9411764705882353,0.8892580287929125,0.0,0.0,1.0,0.0,1.0
0.4113187110750068,0.5714285714285714,0.17391304347826086,0.017543859649122806,0.9547511312217195,0.778516057585825,0.0,0.0,1.0,0.0,1.0
0.4156512320606553,0.14285714285714285,0.08695652173913043,0.043859649122807015,0.7828054298642534,0.4924326319675157,1.0,0.0,0.0,0.0,1.0
0.4159220146222583,1.0,0.07608695652173914,0.03508771929824561,0.8280542986425339,0.6216315983757844,1.0,0.0,0.0,0.0,1.0
0.41754670999187654,0.7142857142857143,0.10869565217391304,0.0,0.8959276018099548,0.5662606127722407,0.0,0.0,1.0,1.0,0.0
0.41944218792309773,0.2857142857142857,0.15217391304347827,0.03508771929824561,0.8371040723981901,0.44629014396456257,0.0,1.0,0.0,1.0,0.0
0.4197129704847008,0.2857142857142857,0.15217391304347827,0.008771929824561403,0.9276018099547512,0.7323735695828719,0.0,0.0,1.0,1.0,0.0
0.42350392634714323,0.14285714285714285,0.17391304347826086,0.008771929824561403,0.8733031674208145,0.6908453303802141,0.0,0.0,1.0,1.0,0.0
0.4243162740319523,0.5714285714285714,0.06521739130434782,0.03508771929824561,0.7737556561085973,0.5062753783684016,1.0,0.0,0.0,1.0,0.0
0.4329813160032494,1.0,0.18478260869565216,0.02631578947368421,0.9321266968325792,0.8615725359911407,0.0,0.0,1.0,0.0,1.0
0.4335228811264555,0.5714285714285714,0.15217391304347827,0.043859649122807015,0.8144796380090498,0.4739756367663344,0.0,1.0,0.0,1.0,0.0
0.4343352288112646,0.0,0.15217391304347827,0.017543859649122806,0.9547511312217195,0.7600590623846438,0.0,0.0,1.0,0.0,1.0
0.44164635797454643,0.42857142857142855,0.05434782608695652,0.03508771929824561,0.7963800904977375,0.44629014396456257,1.0,0.0,0.0,0.0,1.0
0.4432710533441646,1.0,0.11956521739130435,0.05263157894736842,0.8461538461538461,0.48320413436692505,1.0,0.0,0.0,0.0,1.0
0.44679122664500404,1.0,0.18478260869565216,0.008771929824561403,0.9502262443438914,0.7877445551864156,0.0,0.0,1.0,1.0,0.0
0.4568101814243163,0.2857142857142857,0.16304347826086957,0.043859649122807015,0.8461538461538461,0.6077888519748985,0.0,0.0,1.0,1.0,0.0
0.4606011372867587,0.0,0.05434782608695652,0.03508771929824561,0.7918552036199095,0.5016611295681063,1.0,0.0,0.0,1.0,0.0
0.4611427024099648,0.42857142857142855,0.11956521739130435,0.017543859649122806,0.918552036199095,0.6954595791805094,0.0,0.0,1.0,1.0,0.0
0.4614134849715678,1.0,0.11956521739130435,0.02631578947368421,0.8009049773755657,0.3724621631598376,0.0,1.0,0.0,1.0,0.0
0.4616842675331709,1.0,0.1956521739130435,0.017543859649122806,0.9502262443438914,0.8615725359911407,0.0,0.0,1.0,0.0,1.0
0.46764148388843757,0.42857142857142855,0.09782608695652174,0.06140350877192982,0.8733031674208145,0.7093023255813954,1.0,0.0,0.0,0.0,1.0
0.47251556999729216,0.0,0.08695652173913043,0.02631578947368421,0.8009049773755657,0.4278331487633813,0.0,1.0,0.0,1.0,0.0
0.47386948280530733,0.0,0.08695652173913043,0.043859649122807015,0.7692307692307693,0.5662606127722407,1.0,0.0,0.0,0.0,1.0
0.48199295965339833,0.14285714285714285,0.17391304347826086,0.017543859649122806,0.9457013574660633,0.7323735695828719,0.0,0.0,1.0,1.0,0.0
0.48307608989981043,1.0,0.15217391304347827,0.008771929824561403,0.9547511312217195,0.8154300479881875,0.0,0.0,1.0,0.0,1.0
0.48470078526942867,0.8571428571428571,0.15217391304347827,0.008771929824561403,0.9004524886877828,0.7231450719822813,0.0,0.0,1.0,1.0,0.0
0.48605469807744384,1.0,0.03260869565217391,0.03508771929824561,0.8099547511312217,0.4555186415651532,1.0,0.0,0.0,1.0,0.0
0.49147034930950445,0.0,0.05434782608695652,0.05263157894736842,0.7737556561085973,0.44629014396456257,1.0,0.0,0.0,1.0,0.0
0.4917411318711075,0.0,0.1956521739130435,0.017543859649122806,0.9728506787330317,0.8338870431893688,0.0,0.0,1.0,0.0,1.0
0.49634443541835904,0.2857142857142857,0.9130434782608695,0.043859649122807015,0.8461538461538461,0.48781838316722037,0.0,1.0,0.0,1.0,0.0
